Audit_ID,Department,Audit_Finding,Risk_Level,Audit_Date
9035,IT,Control Weakness,High,2022-01-22
9036,Finance,Control Weakness,High,2022-10-27
9037,HR,Control Weakness,Low,2022-01-31
9038,Finance,Control Weakness,High,2022-12-11
9039,Marketing,Non-compliance,Low,2022-11-23
9040,Operations,Non-compliance,Low,2022-08-09
9041,HR,Fraudulent Activity,High,2022-05-03
9042,Operations,Non-compliance,Low,2022-04-04
9043,HR,Non-compliance,Medium,2022-01-18
9044,Marketing,Non-compliance,Low,2022-07-13
9045,Marketing,Non-compliance,High,2022-02-11
9046,IT,Non-compliance,Medium,2022-04-26
9047,IT,Fraudulent Activity,High,2022-08-06
9048,HR,Fraudulent Activity,Low,2022-03-20
9049,IT,Control Weakness,High,2022-12-08
9050,Finance,Non-compliance,Low,2022-01-12
9051,Operations,Fraudulent Activity,High,2022-06-04
9052,HR,Control Weakness,High,2022-08-01
9053,Marketing,Control Weakness,Medium,2022-11-03
9054,Operations,Fraudulent Activity,Medium,2022-06-08
9055,Operations,Fraudulent Activity,Low,2022-12-12
9056,Operations,Fraudulent Activity,Medium,2022-05-10
9057,HR,Fraudulent Activity,Medium,2022-10-26
9058,IT,Control Weakness,High,2022-01-10
9059,Marketing,Non-compliance,High,2022-02-28
9060,Marketing,Fraudulent Activity,Low,2022-05-05
9061,Finance,Control Weakness,Low,2022-02-09
9062,Operations,Non-compliance,Medium,2022-11-03
9063,Operations,Fraudulent Activity,High,2022-04-24
9064,Operations,Fraudulent Activity,Medium,2022-09-13
9065,Operations,Control Weakness,Medium,2022-08-09
9066,IT,Non-compliance,High,2022-03-04
9067,Finance,Fraudulent Activity,Low,2022-11-01
9068,Marketing,Non-compliance,Low,2022-12-26
9069,Finance,Control Weakness,High,2022-12-07
9070,HR,Fraudulent Activity,Low,2022-05-07
9071,Finance,Control Weakness,Low,2022-04-17
9072,Marketing,Control Weakness,High,2022-07-28
9073,IT,Control Weakness,Medium,2022-11-20
9074,Operations,Non-compliance,Low,2022-03-24
9075,HR,Non-compliance,Low,2022-12-28
9076,HR,Fraudulent Activity,Medium,2022-07-09
9077,Operations,Non-compliance,Low,2022-06-29
9078,Operations,Control Weakness,Medium,2022-06-12
9079,HR,Fraudulent Activity,Low,2022-11-28
9080,Marketing,Non-compliance,Low,2022-02-22
9081,Finance,Fraudulent Activity,Medium,2022-12-30
9082,Operations,Fraudulent Activity,Medium,2022-01-20
9083,Operations,Control Weakness,High,2022-09-27
9084,IT,Non-compliance,Low,2022-09-28
9085,HR,Fraudulent Activity,Low,2022-08-23
9086,Marketing,Control Weakness,Medium,2022-01-04
9087,HR,Fraudulent Activity,High,2022-03-05
9088,IT,Fraudulent Activity,Medium,2022-11-04
9089,HR,Fraudulent Activity,Low,2022-12-30
9090,Marketing,Non-compliance,Low,2022-07-02
9091,Finance,Fraudulent Activity,Medium,2022-12-24
9092,Finance,Fraudulent Activity,Low,2022-01-09
9093,HR,Fraudulent Activity,Low,2022-05-25
9094,IT,Control Weakness,High,2022-04-06
9095,Finance,Fraudulent Activity,Medium,2022-01-04
9096,Finance,Control Weakness,Medium,2022-05-26
9097,Operations,Non-compliance,Low,2022-04-29
9098,Marketing,Non-compliance,High,2022-03-29
9099,IT,Non-compliance,High,2022-04-23
9100,IT,Control Weakness,Low,2022-06-08
9101,Finance,Non-compliance,Medium,2022-12-30
9102,Marketing,Control Weakness,Medium,2022-12-01
9103,IT,Control Weakness,Low,2022-06-13
9104,Marketing,Fraudulent Activity,High,2022-03-09
9105,HR,Fraudulent Activity,Medium,2022-08-08
9106,Finance,Control Weakness,Medium,2022-08-04
9107,HR,Control Weakness,Low,2022-09-17
9108,HR,Control Weakness,Low,2022-01-03
9109,Marketing,Fraudulent Activity,High,2022-03-29
9110,Finance,Control Weakness,Medium,2022-07-23
9111,Operations,Control Weakness,High,2022-03-01
9112,Finance,Control Weakness,Medium,2022-02-18
9113,HR,Non-compliance,High,2022-07-24
9114,HR,Non-compliance,High,2022-08-04
9115,Marketing,Control Weakness,Low,2022-01-27
9116,Operations,Control Weakness,Medium,2022-09-09
9117,Operations,Control Weakness,Low,2022-04-04
9118,Operations,Control Weakness,Medium,2022-06-12
9119,Finance,Control Weakness,High,2022-08-13
9120,Marketing,Control Weakness,Low,2022-03-08
9121,HR,Fraudulent Activity,Medium,2022-11-13
9122,Marketing,Non-compliance,High,2022-12-02
9123,Marketing,Non-compliance,High,2022-07-20
9124,Operations,Control Weakness,Low,2022-04-17
9125,Marketing,Non-compliance,Low,2022-11-05
9126,Operations,Non-compliance,Low,2022-10-07
9127,IT,Fraudulent Activity,High,2022-09-15
9128,HR,Non-compliance,High,2022-03-20
9129,Finance,Control Weakness,High,2022-05-29
9130,IT,Control Weakness,Medium,2022-01-03
9131,Finance,Fraudulent Activity,Low,2022-12-12
9132,IT,Non-compliance,Medium,2022-02-14
9133,Finance,Control Weakness,Low,2022-11-01
9134,IT,Fraudulent Activity,High,2022-08-17
9135,HR,Non-compliance,Low,2022-04-05
9136,Operations,Non-compliance,High,2022-02-13
9137,Operations,Control Weakness,Low,2022-11-21
9138,HR,Fraudulent Activity,High,2022-06-17
9139,Finance,Fraudulent Activity,High,2022-12-28
9140,IT,Fraudulent Activity,Medium,2022-04-08
9141,Marketing,Non-compliance,High,2022-12-16
9142,Finance,Fraudulent Activity,Medium,2022-07-09
9143,Marketing,Non-compliance,Medium,2022-05-01
9144,Marketing,Fraudulent Activity,Low,2022-09-21
9145,Finance,Non-compliance,Low,2022-08-28
9146,Marketing,Control Weakness,High,2022-01-16
9147,IT,Fraudulent Activity,Low,2022-02-07
9148,HR,Non-compliance,Medium,2022-01-19
9149,HR,Fraudulent Activity,High,2022-04-09
9150,Marketing,Non-compliance,High,2022-12-15
9151,IT,Non-compliance,Low,2022-06-12
9152,Marketing,Non-compliance,High,2022-06-01
9153,HR,Fraudulent Activity,High,2022-08-10
9154,Marketing,Non-compliance,Low,2022-09-12
9155,Operations,Control Weakness,Medium,2022-09-20
9156,Marketing,Fraudulent Activity,High,2022-04-24
9157,Operations,Non-compliance,Low,2022-10-12
9158,Marketing,Fraudulent Activity,High,2022-09-13
9159,HR,Non-compliance,Medium,2022-11-26
9160,Finance,Non-compliance,Medium,2022-05-11
9161,IT,Control Weakness,High,2022-09-19
9162,Finance,Fraudulent Activity,Low,2022-07-04
9163,Marketing,Fraudulent Activity,High,2022-07-09
9164,Marketing,Non-compliance,Low,2022-09-01
9165,Operations,Fraudulent Activity,Medium,2022-08-05
9166,Operations,Control Weakness,Low,2022-01-06
9167,HR,Control Weakness,Low,2022-11-20
9168,Finance,Control Weakness,Medium,2022-05-09
9169,Marketing,Fraudulent Activity,Medium,2022-09-08
9170,IT,Fraudulent Activity,Low,2022-07-09
9171,Operations,Control Weakness,Medium,2022-02-27
9172,HR,Non-compliance,Medium,2022-10-27
9173,HR,Control Weakness,Medium,2022-12-31
9174,Marketing,Fraudulent Activity,High,2022-11-14
9175,Operations,Control Weakness,High,2022-10-02
9176,HR,Fraudulent Activity,High,2022-09-08
9177,HR,Control Weakness,Medium,2022-04-27
9178,Finance,Non-compliance,Low,2022-02-27
9179,Finance,Non-compliance,High,2022-07-23
9180,IT,Control Weakness,High,2022-04-07
9181,Operations,Control Weakness,Medium,2022-01-17
9182,IT,Control Weakness,Medium,2022-04-25
9183,Marketing,Non-compliance,Low,2022-02-20
9184,Finance,Non-compliance,Medium,2022-12-13
9185,IT,Fraudulent Activity,Low,2022-07-02
9186,IT,Non-compliance,High,2022-04-21
9187,Finance,Fraudulent Activity,Low,2022-03-23
9188,IT,Non-compliance,Medium,2022-05-25
9189,IT,Fraudulent Activity,Low,2022-01-01
9190,Finance,Control Weakness,Low,2022-06-15
9191,Marketing,Fraudulent Activity,High,2022-12-25
9192,Finance,Non-compliance,High,2022-08-15
9193,Finance,Control Weakness,High,2022-07-03
9194,Marketing,Non-compliance,High,2022-08-27
9195,HR,Control Weakness,Low,2022-01-31
9196,HR,Non-compliance,High,2022-04-14
9197,IT,Fraudulent Activity,Low,2022-12-30
9198,Finance,Control Weakness,Medium,2022-07-08
9199,IT,Fraudulent Activity,High,2022-01-19
9200,Finance,Non-compliance,Medium,2022-03-15
9201,Operations,Control Weakness,Medium,2022-04-11
9202,HR,Control Weakness,Low,2022-03-24
9203,IT,Non-compliance,High,2022-02-11
9204,Operations,Non-compliance,Medium,2022-01-05
9205,IT,Fraudulent Activity,Medium,2022-11-11
9206,IT,Control Weakness,Medium,2022-03-22
9207,Marketing,Control Weakness,Medium,2022-06-10
9208,Operations,Control Weakness,Low,2022-10-08
9209,Marketing,Non-compliance,Low,2022-05-31
9210,Finance,Non-compliance,Medium,2022-10-28
9211,Operations,Non-compliance,Low,2022-10-31
9212,Finance,Non-compliance,Medium,2022-08-02
9213,Finance,Fraudulent Activity,High,2022-12-28
9214,IT,Fraudulent Activity,Medium,2022-02-11
9215,Marketing,Fraudulent Activity,High,2022-01-18
9216,Finance,Control Weakness,Medium,2022-11-06
9217,HR,Fraudulent Activity,Medium,2022-07-11
9218,HR,Control Weakness,High,2022-05-19
9219,Finance,Non-compliance,Medium,2022-02-02
9220,IT,Non-compliance,Medium,2022-04-07
9221,Operations,Fraudulent Activity,Medium,2022-08-28
9222,Operations,Control Weakness,High,2022-05-12
9223,Finance,Control Weakness,Medium,2022-10-14
9224,IT,Control Weakness,Low,2022-12-12
9225,IT,Control Weakness,Low,2022-09-27
9226,HR,Control Weakness,Low,2022-11-24
9227,Marketing,Non-compliance,High,2022-03-09
9228,Finance,Control Weakness,Medium,2022-01-08
9229,Marketing,Fraudulent Activity,Low,2022-03-13
9230,Marketing,Fraudulent Activity,Medium,2022-03-01
9231,HR,Control Weakness,Low,2022-03-31
9232,Finance,Fraudulent Activity,Low,2022-03-07
9233,IT,Non-compliance,Medium,2022-01-28
9234,Marketing,Fraudulent Activity,Low,2022-01-07
9235,Finance,Control Weakness,Medium,2022-06-13
9236,HR,Fraudulent Activity,High,2022-02-23
9237,Marketing,Fraudulent Activity,Medium,2022-04-16
9238,Operations,Non-compliance,Low,2022-04-16
9239,Marketing,Control Weakness,High,2022-11-27
9240,HR,Control Weakness,Low,2022-05-11
9241,HR,Fraudulent Activity,High,2022-08-27
9242,Operations,Non-compliance,Medium,2022-06-27
9243,HR,Fraudulent Activity,Medium,2022-07-08
9244,Operations,Non-compliance,Medium,2022-10-16
9245,Operations,Non-compliance,Medium,2022-07-17
9246,Operations,Fraudulent Activity,Low,2022-10-22
9247,Finance,Control Weakness,Medium,2022-02-08
9248,Finance,Non-compliance,High,2022-06-06
9249,Marketing,Fraudulent Activity,Low,2022-06-15
9250,Finance,Control Weakness,Low,2022-07-03
9251,Marketing,Fraudulent Activity,Low,2022-12-08
9252,HR,Fraudulent Activity,Low,2022-09-15
9253,HR,Fraudulent Activity,Medium,2022-11-12
9254,Marketing,Non-compliance,Low,2022-03-18
9255,IT,Non-compliance,Medium,2022-04-05
9256,HR,Fraudulent Activity,High,2022-02-11
9257,Marketing,Non-compliance,Low,2022-03-25
9258,HR,Fraudulent Activity,Low,2022-02-18
9259,Marketing,Control Weakness,High,2022-12-13
9260,IT,Control Weakness,Medium,2022-12-31
9261,IT,Non-compliance,Medium,2022-02-26
9262,Operations,Non-compliance,Low,2022-07-10
9263,Marketing,Control Weakness,Low,2022-08-07
9264,HR,Control Weakness,High,2022-12-06
9265,Operations,Fraudulent Activity,High,2022-01-04
9266,Marketing,Fraudulent Activity,Low,2022-12-25
9267,HR,Non-compliance,Medium,2022-12-29
9268,IT,Control Weakness,Medium,2022-10-26
9269,Operations,Fraudulent Activity,High,2022-07-13
9270,Finance,Non-compliance,High,2022-12-06
9271,HR,Non-compliance,Low,2022-01-13
9272,HR,Fraudulent Activity,High,2022-03-19
9273,IT,Fraudulent Activity,High,2022-03-06
9274,HR,Non-compliance,Medium,2022-03-23
9275,Operations,Non-compliance,Low,2022-12-10
9276,Operations,Fraudulent Activity,Medium,2022-12-16
9277,IT,Control Weakness,Low,2022-04-30
9278,Finance,Fraudulent Activity,Medium,2022-10-19
9279,Operations,Fraudulent Activity,Medium,2022-06-18
9280,IT,Control Weakness,Low,2022-08-15
9281,Finance,Fraudulent Activity,Low,2022-02-27
9282,IT,Non-compliance,Medium,2022-01-28
9283,HR,Fraudulent Activity,Medium,2022-12-12
9284,Marketing,Fraudulent Activity,High,2022-03-14
9285,Marketing,Control Weakness,Low,2022-09-24
9286,HR,Non-compliance,Medium,2022-04-20
9287,HR,Non-compliance,High,2022-03-27
9288,Operations,Fraudulent Activity,Low,2022-03-09
9289,Marketing,Non-compliance,Medium,2022-03-31
9290,Marketing,Fraudulent Activity,Low,2022-01-09
9291,Finance,Non-compliance,Medium,2022-03-18
9292,HR,Fraudulent Activity,High,2022-11-28
9293,Finance,Fraudulent Activity,Medium,2022-11-23
9294,Operations,Non-compliance,Medium,2022-03-03
9295,Marketing,Non-compliance,High,2022-11-19
9296,Operations,Fraudulent Activity,High,2022-09-27
9297,IT,Fraudulent Activity,High,2022-09-10
9298,Marketing,Fraudulent Activity,High,2022-11-04
9299,IT,Control Weakness,High,2022-03-28
9300,HR,Control Weakness,Low,2022-05-15
9301,HR,Control Weakness,Low,2022-10-17
9302,Operations,Control Weakness,High,2022-10-06
9303,Finance,Non-compliance,Low,2022-04-23
9304,Finance,Non-compliance,High,2022-12-24
9305,Marketing,Fraudulent Activity,High,2022-05-09
9306,Marketing,Fraudulent Activity,Medium,2022-10-27
9307,Operations,Non-compliance,High,2022-09-08
9308,HR,Fraudulent Activity,Medium,2022-10-31
9309,Operations,Non-compliance,Low,2022-02-02
9310,Operations,Fraudulent Activity,High,2022-11-23
9311,HR,Non-compliance,High,2022-08-07
9312,HR,Fraudulent Activity,Medium,2022-11-12
9313,HR,Fraudulent Activity,High,2022-06-17
9314,Marketing,Control Weakness,Medium,2022-12-10
9315,Finance,Fraudulent Activity,High,2022-12-18
9316,Finance,Control Weakness,Low,2022-11-15
9317,Finance,Control Weakness,Medium,2022-07-19
9318,HR,Control Weakness,Low,2022-09-19
9319,IT,Fraudulent Activity,Low,2022-10-01
9320,IT,Control Weakness,Medium,2022-08-09
9321,Operations,Non-compliance,High,2022-11-25
9322,IT,Fraudulent Activity,Low,2022-11-19
9323,IT,Fraudulent Activity,High,2022-12-18
9324,Finance,Fraudulent Activity,Medium,2022-02-22
9325,Marketing,Non-compliance,Low,2022-09-13
9326,Operations,Control Weakness,Medium,2022-03-05
9327,HR,Non-compliance,Medium,2022-08-29
9328,Marketing,Non-compliance,Low,2022-06-06
9329,Operations,Control Weakness,Medium,2022-03-03
9330,Marketing,Control Weakness,Low,2022-12-31
9331,Operations,Fraudulent Activity,High,2022-05-01
9332,HR,Control Weakness,Low,2022-07-14
9333,Operations,Control Weakness,Medium,2022-07-19
9334,Operations,Fraudulent Activity,Low,2022-08-31
9335,IT,Non-compliance,High,2022-05-24
9336,IT,Control Weakness,Medium,2022-08-10
9337,HR,Non-compliance,Low,2022-12-03
9338,Operations,Fraudulent Activity,Low,2022-01-29
9339,IT,Non-compliance,High,2022-04-08
9340,Marketing,Non-compliance,Low,2022-02-28
9341,IT,Fraudulent Activity,Low,2022-07-30
9342,HR,Control Weakness,Medium,2022-11-25
9343,Operations,Control Weakness,Medium,2022-09-02
9344,HR,Control Weakness,Low,2022-12-30
9345,HR,Control Weakness,Low,2022-05-17
9346,HR,Fraudulent Activity,Low,2022-10-26
9347,HR,Fraudulent Activity,Low,2022-09-19
9348,IT,Control Weakness,High,2022-12-11
9349,Marketing,Non-compliance,High,2022-08-17
9350,Finance,Control Weakness,Low,2022-02-25
9351,Finance,Fraudulent Activity,Medium,2022-03-07
9352,Finance,Control Weakness,High,2022-10-13
9353,IT,Fraudulent Activity,High,2022-05-03
9354,Marketing,Fraudulent Activity,Medium,2022-12-25
9355,Marketing,Control Weakness,Medium,2022-05-25
9356,HR,Fraudulent Activity,High,2022-04-30
9357,IT,Control Weakness,High,2022-09-08
9358,HR,Control Weakness,Low,2022-10-24
9359,Finance,Non-compliance,Low,2022-09-14
9360,HR,Control Weakness,Low,2022-01-25
9361,Operations,Fraudulent Activity,High,2022-10-28
9362,HR,Control Weakness,Medium,2022-04-25
9363,Marketing,Control Weakness,Medium,2022-02-01
9364,HR,Fraudulent Activity,High,2022-10-29
9365,HR,Control Weakness,Low,2022-09-26
9366,Operations,Fraudulent Activity,High,2022-02-17
9367,HR,Non-compliance,Low,2022-03-13
9368,Marketing,Non-compliance,Medium,2022-05-28
9369,Marketing,Control Weakness,High,2022-04-13
9370,IT,Fraudulent Activity,Medium,2022-06-04
9371,HR,Control Weakness,High,2022-08-22
9372,HR,Fraudulent Activity,Low,2022-03-22
9373,Finance,Control Weakness,Medium,2022-11-14
9374,Finance,Fraudulent Activity,Medium,2022-01-10
9375,Marketing,Fraudulent Activity,Medium,2022-04-21
9376,HR,Control Weakness,High,2022-08-06
9377,HR,Control Weakness,Low,2022-09-27
9378,Operations,Control Weakness,Medium,2022-07-16
9379,IT,Non-compliance,High,2022-01-15
9380,Marketing,Control Weakness,Low,2022-09-11
9381,Marketing,Control Weakness,High,2022-09-02
9382,Finance,Non-compliance,Low,2022-03-18
9383,Operations,Non-compliance,Medium,2022-08-28
9384,Marketing,Control Weakness,Low,2022-01-30
9385,Marketing,Control Weakness,High,2022-08-08
9386,Finance,Control Weakness,Low,2022-05-02
9387,IT,Fraudulent Activity,High,2022-10-15
9388,Finance,Non-compliance,Medium,2022-11-06
9389,Marketing,Non-compliance,Medium,2022-10-13
9390,Marketing,Fraudulent Activity,Low,2022-02-11
9391,IT,Control Weakness,Medium,2022-05-15
9392,Marketing,Fraudulent Activity,High,2022-05-01
9393,Marketing,Fraudulent Activity,High,2022-11-25
9394,HR,Non-compliance,Low,2022-09-24
9395,Finance,Non-compliance,Medium,2022-06-09
9396,Operations,Non-compliance,Medium,2022-03-26
9397,Marketing,Fraudulent Activity,Medium,2022-06-30
9398,Operations,Control Weakness,High,2022-02-03
9399,IT,Fraudulent Activity,High,2022-07-26
9400,Marketing,Control Weakness,High,2022-03-31
9401,HR,Fraudulent Activity,High,2022-10-28
9402,Finance,Fraudulent Activity,High,2022-04-08
9403,IT,Fraudulent Activity,High,2022-01-29
9404,Marketing,Non-compliance,High,2022-09-15
9405,Marketing,Control Weakness,High,2022-01-19
9406,IT,Non-compliance,Low,2022-12-11
9407,Marketing,Fraudulent Activity,Medium,2022-09-29
9408,Finance,Non-compliance,Medium,2022-09-24
9409,HR,Fraudulent Activity,Low,2022-11-17
9410,Finance,Non-compliance,Medium,2022-12-12
9411,Operations,Non-compliance,Medium,2022-02-10
9412,Finance,Non-compliance,Low,2022-02-22
9413,Operations,Non-compliance,Medium,2022-05-20
9414,IT,Fraudulent Activity,High,2022-10-04
9415,Finance,Non-compliance,Medium,2022-05-05
9416,IT,Control Weakness,Medium,2022-03-15
9417,HR,Non-compliance,High,2022-06-20
9418,IT,Control Weakness,High,2022-01-12
9419,HR,Fraudulent Activity,High,2022-08-17
9420,IT,Control Weakness,Medium,2022-01-28
9421,Finance,Fraudulent Activity,Low,2022-08-06
9422,Operations,Non-compliance,Low,2022-07-24
9423,Operations,Control Weakness,High,2022-10-12
9424,IT,Control Weakness,Medium,2022-11-02
9425,Finance,Fraudulent Activity,Medium,2022-12-11
9426,Operations,Control Weakness,Medium,2022-11-09
9427,IT,Non-compliance,Medium,2022-01-04
9428,Marketing,Non-compliance,Medium,2022-10-25
9429,IT,Non-compliance,Medium,2022-12-13
9430,IT,Fraudulent Activity,Low,2022-06-11
9431,Operations,Control Weakness,Low,2022-02-23
9432,Marketing,Control Weakness,High,2022-11-30
9433,HR,Fraudulent Activity,High,2022-04-09
9434,Marketing,Control Weakness,High,2022-08-01
9435,IT,Non-compliance,Low,2022-02-07
9436,Marketing,Fraudulent Activity,Low,2022-06-30
